EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,Salary,Bonus,EducationLevel,MaritalStatus,Attrition,PerformanceRating,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,Overtime,TrainingHours,ManagerID,TeamSize,RemoteWork,TravelFrequency,HireDate
2294,39,Female,Marketing,Team Lead,151875,2235025,143849,3,Divorced,Yes,1,11,11,3,1,3,Yes,54,118,4,Yes,Rarely,2013-03-25
2295,24,Female,Finance,Coordinator,120515,1983489,125934,1,Single,Yes,5,16,14,1,2,4,Yes,60,151,6,Yes,Frequently,2008-02-20
2296,24,Male,Operations,Team Lead,170430,2275952,87193,5,Married,Yes,4,9,7,1,3,4,No,22,145,8,No,Rarely,2015-07-01
2297,56,Female,R&D,Executive,36344,1987355,44619,2,Single,Yes,4,11,8,4,3,2,No,56,147,10,Yes,Rarely,2013-11-06
2298,51,Female,IT,Manager,33348,971999,85030,2,Divorced,No,4,10,7,4,2,1,No,22,140,8,Yes,Occasionally,2014-03-14
2299,38,Female,R&D,Team Lead,60402,1413664,159331,3,Married,Yes,4,2,0,1,4,2,Yes,13,144,14,No,Frequently,2022-05-04
2300,54,Male,R&D,Manager,125274,524903,87738,5,Married,Yes,1,4,1,3,3,1,No,65,157,8,No,Occasionally,2020-04-09
2301,33,Female,Finance,Analyst,74800,703048,274770,2,Married,No,2,15,15,1,4,1,No,58,143,5,Yes,Frequently,2009-02-22
2302,37,Male,Marketing,Coordinator,81843,1514167,215649,4,Married,Yes,5,6,3,2,2,4,Yes,25,147,10,No,Rarely,2018-07-30
2303,31,Female,R&D,Engineer,134619,1908334,145614,1,Divorced,No,2,4,1,1,2,3,Yes,66,103,11,No,Occasionally,2020-10-15
2304,56,Male,Marketing,Senior Analyst,52446,1921348,44078,4,Single,No,1,11,8,1,3,2,Yes,13,101,5,Yes,Occasionally,2013-09-24
2305,26,Male,Finance,Coordinator,36721,450061,163798,4,Married,Yes,4,8,4,3,1,4,No,20,193,10,Yes,Rarely,2016-02-07
2306,38,Male,Operations,Engineer,127114,1682336,138480,3,Single,Yes,2,12,11,2,1,1,No,52,148,11,No,Frequently,2012-10-14
2307,46,Male,HR,Executive,91573,492888,289010,4,Single,Yes,1,18,18,4,3,4,No,21,130,12,No,Frequently,2006-09-19
2308,46,Male,Marketing,Engineer,107277,1729412,279709,4,Married,Yes,1,14,13,1,2,4,No,22,187,3,No,Rarely,2010-01-12
2309,42,Male,R&D,Team Lead,133050,2010230,271718,1,Single,Yes,1,13,10,3,3,2,No,51,178,13,No,Rarely,2011-09-11
2310,56,Male,Marketing,Team Lead,172378,1194803,127899,2,Married,No,2,18,18,4,3,1,Yes,62,114,3,No,Rarely,2006-07-23
2311,33,Male,Marketing,Engineer,97934,1071562,76848,4,Divorced,Yes,4,5,3,2,4,1,Yes,73,159,4,No,Rarely,2019-03-11
2312,31,Female,R&D,Manager,131948,1874475,31657,3,Single,No,4,13,13,1,3,3,Yes,24,107,4,Yes,Frequently,2011-10-19
2313,44,Male,Finance,Analyst,104397,1925652,173595,3,Married,Yes,3,3,0,1,3,1,No,33,171,13,Yes,Occasionally,2021-06-27
2314,39,Female,Sales,Engineer,40921,2253968,17813,4,Single,Yes,1,5,1,2,3,2,Yes,65,198,7,Yes,Rarely,2019-11-04
2315,33,Female,R&D,Senior Analyst,36683,1515322,52703,3,Single,Yes,2,13,11,3,1,1,Yes,79,181,9,Yes,Rarely,2011-03-29
2316,37,Female,Operations,Team Lead,80541,1806594,7882,1,Married,No,4,15,14,1,4,1,No,14,181,14,No,Rarely,2009-01-17
2317,47,Female,Marketing,Coordinator,40362,1253253,237441,4,Married,No,5,12,10,4,1,2,Yes,21,172,6,No,Occasionally,2012-03-27
2318,45,Female,Marketing,Team Lead,70640,758093,102017,2,Married,Yes,3,18,14,4,4,4,Yes,38,126,7,No,Frequently,2006-08-19
2319,43,Female,Sales,Analyst,48107,619346,277103,2,Divorced,No,2,13,13,2,4,4,Yes,65,184,9,Yes,Frequently,2011-10-10
2320,28,Female,HR,Analyst,103563,672308,229351,3,Divorced,No,5,5,2,1,2,4,Yes,19,116,4,No,Frequently,2019-03-19
2321,56,Male,Sales,Analyst,85109,836758,265914,5,Single,Yes,4,8,4,3,4,3,Yes,34,103,9,Yes,Frequently,2016-08-09
2322,31,Male,R&D,Senior Analyst,52702,728993,269883,3,Married,Yes,3,17,14,1,4,2,Yes,26,143,5,Yes,Frequently,2007-11-16
2323,42,Male,R&D,Coordinator,48039,2123391,43884,3,Divorced,No,2,1,0,4,4,1,No,77,176,9,Yes,Frequently,2023-11-10
2324,32,Female,Operations,Executive,170485,639535,255311,4,Single,No,4,6,3,1,4,2,Yes,62,133,11,Yes,Frequently,2018-10-19
2325,35,Male,Sales,Analyst,101340,559718,185326,3,Married,Yes,2,4,4,4,1,3,No,49,170,3,Yes,Frequently,2020-03-29
2326,42,Male,IT,Team Lead,29447,549494,135921,4,Single,Yes,2,17,15,4,3,1,No,54,105,3,No,Frequently,2007-06-03
2327,33,Male,Finance,Coordinator,59787,1519508,182730,4,Single,No,5,13,13,2,3,3,No,7,156,3,No,Rarely,2011-03-09
2328,25,Female,R&D,Coordinator,171342,2297359,89422,3,Single,Yes,1,13,10,3,4,4,No,8,199,13,Yes,Rarely,2011-12-16
2329,55,Female,R&D,Executive,30983,1608147,70325,3,Single,Yes,1,3,3,1,3,2,Yes,12,152,6,Yes,Occasionally,2021-01-06
2330,26,Male,HR,Engineer,176598,2318855,21643,3,Married,No,3,15,15,2,1,3,No,32,142,3,No,Frequently,2009-01-31
2331,48,Male,Marketing,Engineer,169199,2092360,17401,1,Divorced,Yes,2,2,0,2,2,2,Yes,75,121,13,No,Frequently,2022-01-22
2332,25,Male,Sales,Engineer,113018,2259776,16565,2,Married,Yes,1,5,5,3,4,1,Yes,45,107,14,No,Occasionally,2019-12-01
2333,53,Male,Finance,Analyst,34176,1137948,146144,3,Single,Yes,5,11,7,1,4,1,Yes,44,160,10,No,Frequently,2013-02-05
2334,31,Male,IT,Team Lead,77282,1547454,212668,2,Single,Yes,4,8,5,2,1,4,No,38,183,9,Yes,Frequently,2016-12-04
2335,56,Male,Marketing,Engineer,91652,1705555,279684,3,Married,No,5,19,16,2,2,4,No,39,183,7,No,Rarely,2005-05-03
2336,37,Male,IT,Manager,166341,1354664,42044,5,Single,No,1,19,18,3,2,1,Yes,52,161,6,Yes,Occasionally,2005-02-13
2337,49,Female,IT,Executive,156148,776708,285615,5,Single,Yes,1,16,14,2,1,4,No,21,181,4,No,Occasionally,2008-02-05
2338,30,Male,HR,Analyst,46788,370185,200476,1,Single,Yes,5,12,11,3,3,4,No,21,130,14,Yes,Frequently,2012-05-02
2339,51,Female,IT,Senior Analyst,131210,571759,50785,2,Single,No,5,9,8,1,4,3,No,46,150,10,Yes,Occasionally,2015-05-04
2340,39,Male,HR,Team Lead,101031,824434,171347,5,Married,No,3,9,5,1,1,1,No,67,125,5,No,Rarely,2015-07-11
2341,50,Male,Operations,Senior Analyst,113197,982931,43937,3,Single,Yes,4,17,15,4,3,4,No,11,174,13,No,Frequently,2007-08-26
2342,41,Male,R&D,Senior Analyst,102903,2210212,97309,5,Married,Yes,4,16,16,2,3,4,No,26,160,7,Yes,Occasionally,2008-06-26
2343,48,Male,R&D,Manager,179405,1342207,109903,3,Married,Yes,2,15,12,4,1,3,Yes,31,102,3,Yes,Frequently,2009-03-25
2344,59,Female,Finance,Manager,171205,333043,53906,4,Divorced,Yes,5,14,13,3,4,3,No,44,138,13,Yes,Occasionally,2010-03-11
2345,48,Male,HR,Team Lead,169718,2092651,98893,2,Divorced,Yes,5,12,12,4,2,2,Yes,14,118,4,No,Occasionally,2012-12-24
2346,23,Male,IT,Manager,43277,1306943,129350,1,Divorced,Yes,1,10,8,3,2,3,Yes,14,196,13,No,Frequently,2014-03-10
2347,27,Female,Operations,Analyst,163572,780588,130305,1,Single,Yes,3,13,11,2,4,2,No,55,160,5,Yes,Frequently,2011-07-14
2348,59,Female,Finance,Coordinator,105641,2069625,70422,5,Single,Yes,5,2,0,3,1,2,Yes,39,174,10,Yes,Occasionally,2022-02-25
2349,45,Male,IT,Team Lead,92583,1685620,261360,1,Single,Yes,5,2,0,3,4,3,Yes,40,170,7,No,Frequently,2022-03-19
2350,27,Female,IT,Analyst,162805,1511649,140401,4,Single,Yes,3,4,3,3,3,3,No,22,180,14,Yes,Rarely,2020-10-06
2351,56,Male,Sales,Coordinator,123901,2095750,125056,3,Divorced,Yes,4,8,4,1,1,3,Yes,25,100,6,No,Frequently,2016-08-30
2352,34,Female,Marketing,Analyst,50261,1635982,162814,1,Single,Yes,1,19,17,3,1,1,Yes,7,149,12,No,Rarely,2005-08-10
2353,47,Female,R&D,Coordinator,150890,1299787,255019,1,Divorced,Yes,4,16,16,2,4,3,Yes,42,129,4,Yes,Frequently,2008-12-23
2354,35,Female,Sales,Engineer,136972,1037897,291174,1,Single,Yes,4,12,10,4,2,2,Yes,67,178,4,No,Rarely,2012-04-11
2355,53,Female,Operations,Team Lead,38351,2059999,72076,3,Single,Yes,4,15,13,2,3,3,Yes,21,114,3,Yes,Frequently,2009-12-19
2356,37,Female,IT,Manager,54738,1872785,248433,5,Divorced,No,2,1,0,1,2,4,Yes,17,129,11,No,Frequently,2023-02-16
2357,51,Female,Operations,Analyst,61294,328370,19750,3,Divorced,Yes,3,6,2,4,1,3,No,7,188,4,Yes,Occasionally,2018-08-09
2358,35,Male,HR,Engineer,64103,491157,148010,3,Single,Yes,3,14,10,3,3,4,Yes,7,140,10,Yes,Rarely,2010-06-01
2359,22,Female,HR,Senior Analyst,86262,1970019,257091,2,Married,Yes,1,9,6,2,3,3,No,14,174,4,No,Occasionally,2015-03-16
2360,24,Female,Marketing,Analyst,54968,1915381,250714,3,Divorced,Yes,5,5,3,2,3,3,Yes,56,132,12,Yes,Occasionally,2019-10-22
2361,48,Female,R&D,Executive,115638,1107864,221481,4,Single,No,2,18,18,1,4,3,No,10,156,14,No,Frequently,2006-12-18
2362,48,Female,Marketing,Engineer,28514,1315005,59207,1,Single,Yes,4,6,5,1,1,4,Yes,18,109,4,Yes,Rarely,2018-12-21
2363,39,Male,Operations,Senior Analyst,83308,1860548,253267,4,Married,Yes,3,2,1,1,3,2,Yes,66,176,3,Yes,Occasionally,2022-03-28
2364,34,Male,R&D,Executive,87160,642873,60843,1,Married,Yes,2,2,0,1,2,2,No,46,144,13,No,Rarely,2022-05-04
2365,43,Male,Sales,Team Lead,90573,1063488,159941,4,Married,Yes,3,17,13,3,4,4,No,11,143,14,Yes,Occasionally,2007-01-22
2366,23,Female,Sales,Coordinator,35555,370656,296306,1,Divorced,Yes,2,13,11,3,4,4,No,14,160,13,Yes,Rarely,2011-09-30
2367,26,Female,Marketing,Analyst,136201,1340391,148455,4,Married,No,1,9,9,1,2,1,Yes,60,196,10,No,Frequently,2015-05-11
2368,45,Male,R&D,Team Lead,149403,619631,150372,1,Divorced,Yes,5,9,6,1,3,2,No,10,129,7,Yes,Frequently,2015-03-01
2369,46,Female,Marketing,Engineer,95270,1696013,292472,4,Single,No,4,19,15,1,3,1,No,42,168,3,No,Frequently,2005-02-03
2370,33,Female,HR,Engineer,34028,1654539,258312,2,Married,No,1,2,0,3,4,1,No,69,109,9,No,Rarely,2022-06-14
2371,58,Female,R&D,Engineer,124379,656450,223824,4,Single,Yes,1,16,12,4,4,4,Yes,10,157,7,No,Rarely,2008-04-28
2372,53,Female,HR,Manager,97964,482277,2420,4,Single,No,5,4,4,4,2,1,No,25,141,3,Yes,Frequently,2020-11-11
2373,50,Male,Finance,Manager,101992,1784032,214521,1,Single,Yes,3,17,14,2,4,2,Yes,18,117,4,Yes,Frequently,2007-11-05
2374,43,Male,Sales,Manager,29284,867670,218565,4,Single,No,5,19,19,4,3,3,No,46,165,9,No,Occasionally,2005-07-27
2375,56,Female,Finance,Executive,37651,2005601,269062,2,Married,Yes,5,3,3,3,3,1,Yes,13,126,4,No,Occasionally,2021-08-29
2376,42,Female,R&D,Coordinator,32344,1456455,272471,1,Single,Yes,1,16,13,4,4,4,Yes,36,150,10,Yes,Rarely,2008-02-17
2377,46,Male,R&D,Analyst,69221,2156386,4696,3,Married,No,2,10,7,3,3,4,No,30,147,14,Yes,Rarely,2014-03-17
2378,26,Male,Operations,Manager,36817,820674,193654,3,Married,Yes,4,12,12,4,1,3,No,23,147,7,No,Occasionally,2012-05-02
2379,49,Male,Sales,Manager,41291,522047,87057,1,Divorced,Yes,5,6,3,4,1,2,Yes,76,196,9,Yes,Rarely,2018-10-10
2380,35,Male,Marketing,Team Lead,33577,854236,236139,5,Married,No,1,14,10,1,4,4,No,23,170,9,Yes,Occasionally,2010-06-04
2381,38,Male,R&D,Manager,134657,2202043,93075,2,Single,Yes,4,10,8,1,3,4,Yes,36,118,10,No,Frequently,2014-01-07
2382,39,Female,Operations,Analyst,116432,1341399,220079,2,Married,Yes,4,3,2,3,2,1,Yes,68,115,6,Yes,Rarely,2021-05-20
2383,54,Male,IT,Engineer,105919,591900,134966,2,Single,Yes,3,13,9,1,3,1,Yes,44,157,9,No,Frequently,2011-07-18
2384,31,Female,IT,Executive,174656,2248092,290477,3,Divorced,Yes,3,12,11,4,2,1,No,64,150,11,No,Occasionally,2012-11-02
2385,30,Male,Marketing,Coordinator,57175,671879,196370,2,Divorced,No,4,4,0,3,4,2,Yes,60,109,13,Yes,Occasionally,2020-10-15
2386,29,Male,Finance,Analyst,177834,1687213,159412,4,Married,No,3,17,15,3,1,4,No,69,114,6,Yes,Frequently,2007-11-19
2387,54,Male,Marketing,Analyst,155306,1006817,59151,4,Single,Yes,4,18,18,3,2,4,No,13,156,10,Yes,Frequently,2006-11-30
2388,39,Female,Sales,Coordinator,109239,357942,9275,5,Married,Yes,2,14,11,3,4,1,No,7,114,8,No,Frequently,2010-02-27
2389,39,Male,Sales,Coordinator,138174,2263692,32784,4,Divorced,Yes,3,19,18,2,3,2,No,62,157,11,Yes,Frequently,2005-11-03
2390,35,Female,Finance,Engineer,67425,1777643,108039,1,Married,No,2,13,13,3,2,4,Yes,38,145,10,Yes,Occasionally,2011-04-27
2391,26,Female,R&D,Senior Analyst,40091,636644,171754,3,Single,No,4,4,0,2,3,4,No,53,188,4,Yes,Frequently,2020-07-26
2392,47,Male,IT,Engineer,53285,551707,140105,5,Divorced,Yes,4,6,6,4,3,3,No,15,197,13,Yes,Occasionally,2018-05-14
2393,25,Male,Operations,Engineer,75106,2036560,67824,4,Married,Yes,4,2,0,4,3,3,Yes,29,186,3,No,Rarely,2022-06-03
2394,36,Male,Operations,Coordinator,133484,693423,1083,1,Married,Yes,4,1,0,1,1,2,Yes,26,142,8,Yes,Frequently,2023-12-22
2395,26,Male,R&D,Coordinator,114468,2075322,51588,5,Divorced,Yes,4,3,0,4,3,2,No,75,147,4,Yes,Frequently,2021-01-15
2396,23,Male,R&D,Manager,118481,1508436,75018,3,Married,Yes,2,14,13,4,3,1,No,25,165,10,Yes,Rarely,2010-05-30
2397,41,Male,IT,Engineer,119672,2348975,47672,5,Married,No,3,1,0,2,2,2,Yes,9,113,10,No,Rarely,2023-11-28
2398,25,Male,IT,Manager,125787,2391823,97083,4,Single,No,5,1,1,3,1,1,Yes,7,108,4,Yes,Frequently,2023-05-15
2399,40,Female,Sales,Coordinator,34495,2102632,161778,4,Married,No,1,16,14,3,2,2,No,78,111,4,No,Occasionally,2008-03-19
2400,31,Female,R&D,Manager,36465,1860465,82071,1,Single,No,3,6,6,4,4,2,Yes,76,198,4,Yes,Occasionally,2018-12-25
2401,37,Male,R&D,Team Lead,31356,1863790,85380,5,Single,No,4,11,7,1,4,3,No,56,170,9,Yes,Frequently,2013-11-07
2402,34,Female,Sales,Analyst,155792,1174756,104992,1,Married,No,4,4,1,1,4,2,No,30,167,7,Yes,Frequently,2020-05-08
2403,59,Female,R&D,Analyst,138570,887344,81468,4,Married,Yes,2,16,15,2,1,2,No,62,175,11,Yes,Rarely,2008-06-13
2404,44,Female,IT,Analyst,72266,2058490,189287,3,Divorced,No,4,19,17,2,3,2,Yes,49,173,3,Yes,Frequently,2005-01-26
2405,43,Male,Sales,Executive,174295,2298556,143398,3,Divorced,No,3,17,15,3,2,3,Yes,29,193,9,Yes,Frequently,2007-01-27
2406,37,Female,R&D,Manager,150918,610748,219973,3,Single,No,1,15,11,3,3,2,Yes,77,136,7,No,Frequently,2009-01-06
2407,39,Male,IT,Analyst,65875,1313689,70793,3,Divorced,No,4,4,1,1,2,4,No,50,181,5,Yes,Frequently,2020-06-10
2408,58,Female,R&D,Team Lead,90997,1639180,48500,5,Divorced,No,3,14,13,2,2,1,Yes,6,143,3,Yes,Frequently,2010-07-17
2409,48,Male,Operations,Team Lead,104258,2263631,180312,3,Married,Yes,4,1,0,1,3,3,Yes,37,132,12,Yes,Rarely,2023-08-01
2410,59,Female,Finance,Senior Analyst,111891,781981,201041,5,Single,Yes,5,6,5,1,1,4,Yes,39,198,10,No,Rarely,2018-01-04
2411,39,Female,IT,Coordinator,160886,2261624,189407,5,Married,Yes,5,19,15,3,1,3,Yes,21,156,13,No,Rarely,2005-10-15
2412,46,Male,Sales,Engineer,170299,448351,205976,4,Married,Yes,3,7,6,4,4,1,No,49,130,7,Yes,Rarely,2017-10-18
2413,37,Male,Sales,Executive,109463,307771,165189,3,Divorced,No,2,19,17,4,3,3,Yes,33,102,12,Yes,Frequently,2005-03-10
2414,32,Male,Operations,Senior Analyst,118740,1667918,210670,1,Divorced,No,4,19,16,2,1,2,Yes,56,163,6,Yes,Occasionally,2005-12-12
2415,49,Male,Finance,Engineer,81655,887465,58396,3,Divorced,Yes,2,13,10,1,3,4,No,30,195,9,No,Occasionally,2011-05-03
2416,45,Male,Finance,Executive,161094,1207529,59269,1,Single,Yes,4,14,10,4,2,4,No,35,190,10,No,Rarely,2010-09-30
2417,42,Male,Sales,Analyst,100692,1239957,229297,4,Married,No,1,17,17,4,3,3,No,71,129,12,No,Rarely,2007-05-03
2418,25,Male,IT,Executive,119852,1954727,16705,4,Divorced,Yes,4,6,3,2,1,2,Yes,64,109,4,Yes,Occasionally,2018-10-11
2419,58,Male,HR,Team Lead,124134,2208924,218598,2,Divorced,No,5,13,9,2,1,1,Yes,42,132,13,Yes,Occasionally,2011-07-30
2420,22,Male,Sales,Team Lead,148054,822126,49421,3,Married,No,2,7,3,3,2,3,No,27,153,10,No,Occasionally,2017-04-25
2421,57,Female,HR,Executive,173691,2259859,57477,3,Divorced,No,3,12,12,4,3,4,Yes,32,149,8,Yes,Rarely,2012-01-08
2422,38,Male,Sales,Engineer,91376,878523,15405,4,Divorced,Yes,1,6,3,2,1,3,Yes,21,147,14,Yes,Rarely,2018-11-20
2423,26,Female,HR,Engineer,76661,1436518,243892,3,Single,No,3,8,8,1,2,3,Yes,63,108,8,No,Frequently,2016-12-08
2424,30,Male,Sales,Engineer,101730,1315631,145891,4,Single,Yes,1,7,6,3,1,4,Yes,17,182,14,No,Occasionally,2017-06-24
2425,31,Female,HR,Senior Analyst,179642,1191751,28037,2,Married,No,1,16,13,2,1,1,Yes,34,194,13,No,Rarely,2008-03-27
2426,42,Male,Finance,Coordinator,30156,1270644,43408,4,Married,No,5,7,7,2,1,1,No,39,149,7,No,Rarely,2017-11-18
2427,46,Male,IT,Executive,102952,1854041,164857,4,Single,No,2,7,5,1,1,3,Yes,57,151,8,No,Occasionally,2017-10-20
2428,41,Female,Operations,Team Lead,108872,1484348,194301,4,Single,Yes,2,8,4,4,4,1,Yes,40,185,10,No,Occasionally,2016-10-04
2429,46,Male,Marketing,Team Lead,56852,2145940,260346,4,Divorced,Yes,3,1,0,4,4,2,No,79,147,12,No,Occasionally,2023-11-26
2430,48,Female,IT,Team Lead,54865,1491937,85549,5,Single,Yes,4,5,4,1,1,2,No,44,157,12,No,Occasionally,2019-01-14
2431,54,Male,Finance,Executive,43409,1655253,15327,5,Divorced,No,1,7,7,3,3,2,No,9,150,7,No,Occasionally,2017-07-02
2432,53,Male,Finance,Executive,49544,1949211,18733,3,Single,No,3,5,2,3,3,2,No,45,180,5,Yes,Occasionally,2019-08-24
2433,57,Male,Operations,Team Lead,65849,2118594,76400,2,Divorced,Yes,4,7,7,4,3,2,Yes,55,135,3,Yes,Rarely,2017-11-23
2434,55,Male,Operations,Team Lead,169779,1181455,291162,2,Married,Yes,1,13,10,2,3,2,Yes,44,112,12,No,Occasionally,2011-03-20
2435,53,Female,Marketing,Analyst,133426,2315653,16719,2,Married,No,2,6,6,3,3,1,No,26,115,14,No,Occasionally,2018-07-19
2436,50,Male,Finance,Executive,25721,1001916,240455,2,Married,No,4,2,0,2,1,2,Yes,36,103,11,No,Occasionally,2022-08-07
2437,37,Male,Operations,Senior Analyst,110968,1053646,44537,2,Married,Yes,5,3,2,2,3,2,No,40,123,10,No,Frequently,2021-10-26
2438,35,Male,HR,Engineer,42645,1461237,161503,5,Single,No,3,6,5,4,4,2,Yes,23,151,4,No,Frequently,2018-02-04
2439,26,Male,IT,Coordinator,98803,601062,245377,5,Divorced,Yes,2,17,17,3,1,4,Yes,14,143,8,No,Frequently,2007-01-22
2440,31,Male,Operations,Team Lead,134768,2388467,276196,5,Married,No,5,17,15,2,3,1,Yes,41,171,10,Yes,Frequently,2007-02-17
2441,37,Female,HR,Analyst,137010,1839869,201943,5,Divorced,No,2,3,1,3,2,2,Yes,32,187,9,No,Frequently,2021-01-24
2442,54,Male,Sales,Senior Analyst,115721,327134,197525,4,Divorced,No,3,2,0,3,4,2,No,38,141,6,Yes,Frequently,2022-04-08
2443,31,Male,HR,Analyst,178138,1871829,131067,2,Married,No,3,5,2,1,2,4,No,49,193,10,Yes,Rarely,2019-03-26
2444,55,Male,IT,Executive,52284,1261164,281781,3,Divorced,Yes,5,9,9,1,3,2,No,25,100,12,Yes,Occasionally,2015-11-02
2445,43,Male,HR,Team Lead,28654,2175436,129814,1,Single,Yes,5,15,11,1,3,3,Yes,10,119,14,No,Rarely,2009-08-03
2446,30,Male,Finance,Team Lead,71257,937723,105866,1,Divorced,No,3,12,9,3,4,1,Yes,79,187,10,Yes,Frequently,2012-01-13
2447,56,Female,IT,Coordinator,98424,2197240,267618,4,Divorced,Yes,3,5,3,3,4,2,Yes,35,180,9,Yes,Rarely,2019-05-10
2448,44,Female,R&D,Senior Analyst,64214,917472,249212,4,Single,Yes,4,2,1,1,3,4,Yes,14,107,12,Yes,Occasionally,2022-01-01
2449,40,Male,HR,Team Lead,114037,1374351,201495,4,Single,No,5,18,15,2,2,3,Yes,73,166,3,No,Rarely,2006-06-26
2450,26,Male,R&D,Senior Analyst,31309,1695395,7826,1,Married,Yes,3,10,10,3,4,4,No,21,112,13,Yes,Frequently,2014-12-12
2451,23,Male,R&D,Executive,40569,1249731,6508,1,Married,Yes,5,19,19,2,1,2,Yes,70,167,6,Yes,Frequently,2005-07-25
2452,42,Male,HR,Engineer,44734,2204371,249972,3,Married,No,5,11,10,2,1,3,Yes,71,186,12,No,Frequently,2013-09-20
2453,28,Male,Marketing,Senior Analyst,78219,1220363,113827,3,Married,No,3,5,2,2,4,1,No,27,124,11,Yes,Rarely,2019-06-23
2454,48,Female,Operations,Team Lead,174298,2231470,241744,1,Divorced,Yes,2,10,8,2,1,1,No,73,179,9,Yes,Rarely,2014-12-28
2455,30,Female,R&D,Analyst,86472,1419480,22487,1,Married,Yes,4,13,12,4,3,2,No,28,118,9,Yes,Frequently,2011-09-04
2456,46,Female,R&D,Analyst,52546,2251007,100804,5,Divorced,No,4,14,11,3,4,3,No,37,118,13,Yes,Rarely,2010-07-16
2457,37,Male,Marketing,Team Lead,92082,315050,182387,1,Married,No,4,5,1,2,4,1,No,59,124,10,No,Rarely,2019-04-21
2458,53,Female,IT,Executive,53577,946155,261079,1,Married,No,4,7,3,2,2,1,Yes,33,150,11,Yes,Rarely,2017-08-18
2459,29,Female,Finance,Executive,63057,1502252,288708,5,Married,No,3,19,19,2,2,4,Yes,78,162,10,No,Rarely,2005-10-16
2460,24,Male,HR,Analyst,83420,466835,176752,5,Divorced,Yes,1,9,5,2,3,3,Yes,11,180,6,No,Occasionally,2015-08-07
2461,46,Female,Operations,Manager,127330,2048951,267201,4,Single,Yes,2,9,7,2,2,4,Yes,62,192,7,Yes,Occasionally,2015-03-21
2462,40,Female,HR,Team Lead,115534,446388,147289,3,Single,No,1,9,7,4,4,1,No,18,159,6,No,Frequently,2015-03-08
2463,23,Male,IT,Manager,165216,338459,170899,5,Single,Yes,3,12,9,3,3,2,Yes,60,192,12,No,Rarely,2012-12-13
2464,45,Female,IT,Executive,81395,957767,162666,4,Married,Yes,4,19,16,2,2,2,Yes,48,183,8,No,Rarely,2005-06-22
2465,51,Female,R&D,Executive,148671,519055,157310,3,Married,Yes,4,10,7,1,1,3,No,42,166,10,Yes,Occasionally,2014-07-12
2466,26,Male,Finance,Manager,79979,2121104,181410,1,Married,No,3,10,9,1,2,4,No,44,111,7,Yes,Rarely,2014-11-23
2467,35,Female,Finance,Senior Analyst,49318,1669178,85184,1,Married,No,3,4,0,1,4,2,Yes,26,114,6,No,Rarely,2020-02-24
2468,35,Female,Marketing,Team Lead,36282,1411649,154115,5,Single,No,1,17,17,4,4,1,Yes,47,136,4,No,Frequently,2007-11-27
2469,38,Male,Operations,Manager,92505,312155,134789,3,Single,No,5,7,4,1,2,2,No,71,166,3,No,Rarely,2017-06-02
2470,42,Female,Finance,Coordinator,125671,1327236,155343,3,Single,No,4,7,3,2,2,1,No,52,155,14,No,Frequently,2017-04-29
2471,25,Female,HR,Engineer,44144,1061632,186164,1,Married,No,2,7,3,2,2,3,Yes,28,188,5,Yes,Frequently,2017-03-29
2472,50,Female,R&D,Coordinator,145250,1688455,273713,5,Married,Yes,4,11,8,4,1,4,Yes,64,117,6,Yes,Frequently,2013-05-17
2473,39,Female,Operations,Executive,52003,1504377,41274,2,Divorced,No,1,15,14,1,2,3,Yes,66,147,4,Yes,Frequently,2009-06-30
2474,48,Male,R&D,Team Lead,125613,736677,275560,1,Single,No,5,18,14,3,4,3,Yes,45,117,9,Yes,Occasionally,2006-01-22
2475,44,Male,Finance,Engineer,36227,886008,199953,5,Divorced,Yes,4,14,13,1,3,2,Yes,37,178,5,No,Rarely,2010-05-30
2476,22,Female,Marketing,Coordinator,118758,1113383,282408,3,Single,No,1,5,4,2,4,2,No,34,137,5,No,Rarely,2019-05-10
2477,29,Male,Finance,Coordinator,69867,1349892,37972,1,Married,Yes,5,18,14,4,2,1,Yes,77,144,11,No,Rarely,2006-05-15
2478,33,Male,R&D,Coordinator,129082,479869,60887,4,Single,Yes,5,4,0,3,2,2,Yes,73,122,10,Yes,Frequently,2020-10-22
2479,52,Female,Sales,Analyst,99548,404319,185648,3,Single,No,3,14,14,1,3,1,Yes,71,125,14,No,Occasionally,2010-11-20
2480,43,Male,Sales,Team Lead,130812,1565564,185517,4,Married,No,5,14,10,4,1,2,No,72,196,9,No,Rarely,2010-06-29
2481,57,Male,Marketing,Manager,69739,1172231,215928,3,Single,No,2,7,7,4,3,2,No,40,105,10,Yes,Rarely,2017-02-28
2482,57,Male,Marketing,Manager,142775,436365,25274,1,Divorced,No,4,14,14,1,2,1,No,22,111,8,No,Occasionally,2010-03-10
2483,22,Male,R&D,Executive,81718,1419872,243083,3,Single,No,5,5,2,3,4,2,No,32,138,7,Yes,Occasionally,2019-05-11
2484,54,Female,Operations,Analyst,142503,366798,9319,5,Married,Yes,4,19,17,1,2,4,No,33,188,9,Yes,Frequently,2005-11-03
2485,40,Male,Marketing,Analyst,29409,366083,234267,4,Divorced,No,1,7,4,4,2,3,No,7,188,11,No,Rarely,2017-02-28
